EventIndex,Planet1,Aspect,Planet2,Orb,Type
1438,Venus,Trine,Neptune,4°31’,Separating
1438,Mars,Opposition,Jupiter,0°10’,Separating
1438,Mars,Conjunction,Saturn,0°48’,Applying
1438,Jupiter,Opposition,Saturn,0°58’,Separating
1439,Sun,Opposition,Saturn,2°33’,Applying
1439,Sun,Opposition,Uranus,5°52’,Applying
1439,Moon,Square,Venus,6°23’,Applying
1439,Moon,Opposition,Mars,7°56’,Applying
1439,Moon,Trine,Saturn,8°03’,Separating
1439,Moon,Trine,Uranus,4°44’,Separating
1439,Moon,Conjunction,Neptune,4°02’,Separating
1439,Moon,Sextile,Pluto,2°27’,Applying
1439,Mercury,Square,Pluto,1°41’,Applying
1439,Venus,Square,Mars,1°33’,Applying
1439,Mars,Trine,Pluto,5°28’,Separating
1439,Saturn,Conjunction,Uranus,3°18’,Separating
1439,Saturn,Trine,Neptune,4°00’,Separating
1439,Uranus,Trine,Neptune,0°41’,Separating
1440,Sun,Conjunction,Mercury,9°30’,Separating
1440,Sun,Sextile,Jupiter,5°15’,Separating
1440,Sun,Sextile,Saturn,2°38’,Applying
1440,Sun,Trine,Uranus,0°37’,Separating
1440,Moon,Square,Mercury,3°08’,Applying
1440,Moon,Sextile,Venus,2°26’,Applying
1440,Moon,Square,Neptune,5°01’,Separating
1440,Venus,Square,Jupiter,4°56’,Applying
1440,Mars,Square,Saturn,1°33’,Separating
1440,Jupiter,Opposition,Uranus,4°37’,Applying
1440,Saturn,Sextile,Uranus,3°16’,Separating
1440,Neptune,Sextile,Pluto,3°00’,Applying
1441,Sun,Square,Saturn,8°17’,Applying
1441,Sun,Sextile,Uranus,5°00’,Separating
1441,Moon,Sextile,Mars,2°16’,Separating
1441,Moon,Opposition,Saturn,2°14’,Separating
1441,Moon,Trine,Neptune,4°44’,Applying
1441,Moon,Opposition,Pluto,6°41’,Applying
1441,Mercury,Conjunction,Mars,4°14’,Applying
1441,Mercury,Trine,Jupiter,1°40’,Separating
1441,Mercury,Trine,Saturn,4°16’,Applying
1441,Venus,Square,Uranus,1°22’,Applying
1441,Mars,Trine,Jupiter,5°55’,Separating
1441,Mars,Trine,Saturn,0°02’,Applying
1441,Jupiter,Trine,Saturn,5°57’,Separating
1441,Neptune,Sextile,Pluto,1°57’,Separating
1442,Sun,Square,Saturn,9°23’,Separating
1442,Moon,Conjunction,Jupiter,4°04’,Applying
1442,Moon,Trine,Saturn,7°46’,Separating
1442,Moon,Square,Neptune,9°27’,Separating
1442,Mercury,Conjunction,Mars,1°06’,Applying
1442,Mercury,Square,Saturn,2°18’,Applying
1442,Mercury,Sextile,Uranus,3°14’,Applying
1442,Mercury,Trine,Neptune,0°37’,Applying
1442,Mercury,Sextile,Pluto,2°08’,Separating
1442,Mars,Square,Saturn,1°11’,Applying
1442,Mars,Sextile,Uranus,2°07’,Applying
1442,Mars,Trine,Neptune,0°29’,Separating
1442,Mars,Sextile,Pluto,3°15’,Separating
1442,Uranus,Sextile,Neptune,2°36’,Separating
1442,Uranus,Conjunction,Pluto,5°23’,Separating
1442,Neptune,Sextile,Pluto,2°46’,Applying
1443,Sun,Trine,Moon,8°04’,Separating
1443,Sun,Conjunction,Venus,8°40’,Separating
1443,Sun,Sextile,Jupiter,5°21’,Applying
1443,Sun,Square,Saturn,4°41’,Applying
1443,Sun,Trine,Pluto,7°30’,Separating
1443,Moon,Trine,Venus,0°35’,Applying
1443,Moon,Square,Mars,1°54’,Separating
1443,Moon,Sextile,Jupiter,2°43’,Separating
1443,Moon,Sextile,Uranus,2°37’,Applying
1443,Mercury,Square,Neptune,2°21’,Applying
1443,Venus,Sextile,Jupiter,3°19’,Separating
1443,Venus,Square,Saturn,3°59’,Separating
1443,Venus,Opposition,Uranus,2°01’,Applying
1443,Mars,Trine,Saturn,1°28’,Separating
1443,Jupiter,Trine,Uranus,5°20’,Applying
1443,Saturn,Square,Uranus,6°00’,Applying
1443,Neptune,Sextile,Pluto,0°26’,Applying
1444,Sun,Trine,Moon,8°20’,Separating
1444,Sun,Conjunction,Mercury,9°18’,Separating
1444,Sun,Opposition,Uranus,0°41’,Applying
1444,Sun,Square,Neptune,9°13’,Separating
1444,Moon,Trine,Mercury,0°58’,Applying
1444,Moon,Opposition,Jupiter,0°15’,Separating
1444,Mercury,Sextile,Jupiter,1°14’,Separating
1444,Venus,Conjunction,Mars,4°01’,Applying
1444,Venus,Conjunction,Saturn,0°47’,Separating
1444,Mars,Conjunction,Saturn,4°48’,Separating
1444,Neptune,Sextile,Pluto,3°49’,Separating
1445,Sun,Conjunction,Mercury,7°33’,Separating
1445,Sun,Conjunction,Mars,9°06’,Applying
1445,Sun,Conjunction,Jupiter,3°14’,Separating
1445,Sun,Square,Saturn,8°09’,Separating
1445,Sun,Conjunction,Pluto,0°49’,Separating
1445,Moon,Square,Mercury,7°10’,Separating
1445,Moon,Square,Mars,5°37’,Separating
1445,Moon,Square,Uranus,0°44’,Separating
1445,Moon,Square,Neptune,1°38’,Applying
1445,Mercury,Conjunction,Mars,1°32’,Applying
1445,Mercury,Opposition,Uranus,6°25’,Applying
1445,Mars,Opposition,Uranus,4°52’,Applying
1445,Jupiter,Square,Saturn,4°55’,Separating
1445,Jupiter,Conjunction,Pluto,2°24’,Applying
1445,Saturn,Trine,Neptune,5°27’,Applying
1445,Uranus,Opposition,Neptune,2°23’,Separating
1446,Sun,Trine,Mars,9°17’,Applying
1446,Sun,Sextile,Jupiter,0°59’,Separating
1446,Sun,Square,Saturn,8°54’,Separating
1446,Moon,Trine,Venus,3°45’,Separating
1446,Moon,Square,Saturn,9°47’,Applying
1446,Moon,Sextile,Uranus,4°25’,Separating
1446,Moon,Trine,Neptune,2°20’,Applying
1446,Mercury,Trine,Saturn,0°15’,Separating
1446,Venus,Square,Mars,1°45’,Applying
1446,Venus,Opposition,Uranus,0°39’,Separating
1446,Venus,Conjunction,Neptune,6°06’,Applying
1446,Mars,Square,Uranus,2°25’,Separating
1446,Mars,Square,Neptune,4°21’,Separating
1446,Jupiter,Square,Pluto,1°18’,Applying
1446,Uranus,Opposition,Neptune,6°46’,Separating
1446,Uranus,Opposition,Pluto,6°34’,Applying
1447,Sun,Conjunction,Mars,2°37’,Applying
1447,Sun,Square,Neptune,6°09’,Applying
1447,Moon,Square,Jupiter,7°52’,Applying
1447,Moon,Opposition,Saturn,3°51’,Separating
1447,Moon,Trine,Uranus,7°35’,Applying
1447,Moon,Trine,Neptune,0°50’,Separating
1447,Moon,Opposition,Pluto,1°25’,Applying
1447,Mercury,Opposition,Uranus,0°06’,Separating
1447,Mercury,Trine,Pluto,6°16’,Separating
1447,Venus,Conjunction,Jupiter,3°45’,Separating
1447,Mars,Square,Neptune,3°31’,Applying
1447,Jupiter,Square,Pluto,6°27’,Separating
1447,Saturn,Sextile,Neptune,3°00’,Separating
1447,Saturn,Conjunction,Pluto,5°16’,Separating
1447,Neptune,Sextile,Pluto,2°15’,Applying
1448,Sun,Conjunction,Mercury,2°23’,Applying
1448,Sun,Trine,Saturn,3°17’,Applying
1448,Sun,Trine,Neptune,7°35’,Applying
1448,Moon,Sextile,Mercury,5°25’,Applying
1448,Moon,Square,Mars,1°40’,Applying
1448,Mercury,Trine,Saturn,5°41’,Applying
1448,Venus,Sextile,Mars,0°54’,Applying
1448,Venus,Opposition,Jupiter,6°50’,Applying
1448,Venus,Trine,Uranus,4°10’,Separating
1448,Mars,Trine,Jupiter,5°56’,Applying
1448,Jupiter,Square,Saturn,3°30’,Separating
1448,Saturn,Conjunction,Neptune,4°18’,Separating
1449,Sun,Conjunction,Mercury,9°36’,Applying
1449,Sun,Conjunction,Venus,4°51’,Separating
1449,Sun,Square,Mars,6°15’,Applying
1449,Moon,Sextile,Mercury,4°19’,Separating
1449,Moon,Sextile,Neptune,1°28’,Separating
1449,Moon,Square,Pluto,4°25’,Separating
1449,Mercury,Conjunction,Venus,4°44’,Applying
1449,Mercury,Square,Mars,3°20’,Applying
1449,Mercury,Conjunction,Neptune,2°50’,Separating
1449,Venus,Square,Mars,1°24’,Applying
1449,Mars,Trine,Uranus,0°27’,Applying
1449,Mars,Square,Neptune,6°11’,Applying
1449,Mars,Trine,Pluto,3°14’,Applying
1449,Saturn,Opposition,Uranus,4°12’,Separating
1449,Saturn,Sextile,Pluto,1°25’,Separating
1449,Uranus,Trine,Pluto,2°47’,Separating
1450,Sun,Conjunction,Venus,3°58’,Separating
1450,Sun,Conjunction,Pluto,7°57’,Separating
1450,Moon,Sextile,Mercury,2°10’,Applying
1450,Moon,Square,Mars,0°18’,Applying
1450,Jupiter,Sextile,Saturn,0°03’,Separating
1450,Saturn,Square,Neptune,4°03’,Applying
1450,Uranus,Conjunction,Pluto,5°36’,Applying
1450,Neptune,Sextile,Pluto,1°20’,Applying
1451,Sun,Trine,Jupiter,9°06’,Applying
1451,Sun,Square,Saturn,1°32’,Separating
1451,Sun,Trine,Uranus,4°17’,Applying
1451,Sun,Sextile,Neptune,3°29’,Separating
1451,Sun,Square,Pluto,1°21’,Separating
1451,Moon,Square,Mercury,6°48’,Applying
1451,Moon,Sextile,Venus,2°59’,Applying
1451,Mercury,Conjunction,Mars,5°19’,Applying
1451,Mercury,Square,Neptune,6°41’,Applying
1451,Venus,Square,Jupiter,6°53’,Separating
1451,Mars,Trine,Saturn,3°19’,Applying
1451,Mars,Square,Neptune,1°21’,Applying
1451,Mars,Trine,Pluto,3°30’,Applying
1451,Jupiter,Conjunction,Uranus,4°48’,Applying
1451,Saturn,Conjunction,Pluto,0°11’,Applying
1452,Sun,Conjunction,Venus,9°57’,Applying
1452,Sun,Sextile,Jupiter,3°13’,Separating
1452,Sun,Conjunction,Uranus,1°09’,Applying
1452,Moon,Conjunction,Mars,9°24’,Separating
1452,Moon,Square,Jupiter,7°50’,Applying
1452,Moon,Sextile,Neptune,3°10’,Separating
1452,Moon,Conjunction,Pluto,0°22’,Applying
1452,Mercury,Conjunction,Saturn,3°48’,Separating
1452,Venus,Conjunction,Saturn,4°23’,Separating
1452,Neptune,Sextile,Pluto,3°32’,Applying
1453,Sun,Square,Mars,5°08’,Applying
1453,Sun,Square,Pluto,2°30’,Applying
1453,Moon,Trine,Mercury,9°34’,Applying
1453,Moon,Trine,Venus,2°18’,Separating
1453,Moon,Trine,Jupiter,4°22’,Applying
1453,Moon,Trine,Neptune,4°14’,Applying
1453,Mercury,Sextile,Mars,0°39’,Separating
1453,Mercury,Conjunction,Jupiter,5°11’,Separating
1453,Mercury,Conjunction,Neptune,5°19’,Separating
1453,Mercury,Sextile,Pluto,3°17’,Separating
1453,Venus,Conjunction,Jupiter,6°41’,Applying
1453,Venus,Conjunction,Neptune,6°33’,Applying
1453,Mars,Conjunction,Pluto,2°38’,Separating
1453,Jupiter,Conjunction,Neptune,0°07’,Separating
1453,Jupiter,Sextile,Pluto,1°53’,Applying
1453,Neptune,Sextile,Pluto,2°01’,Applying
1454,Sun,Conjunction,Moon,8°15’,Separating
1454,Sun,Trine,Jupiter,6°08’,Separating
1454,Sun,Square,Pluto,8°20’,Applying
1454,Moon,Conjunction,Mercury,4°16’,Applying
1454,Moon,Square,Pluto,0°04’,Applying
1454,Mercury,Square,Pluto,4°11’,Applying
1454,Venus,Trine,Mars,1°51’,Applying
1454,Venus,Trine,Pluto,6°09’,Separating
1454,Saturn,Conjunction,Uranus,2°23’,Separating
1454,Saturn,Trine,Neptune,1°22’,Separating
1454,Uranus,Trine,Neptune,1°01’,Applying
1455,Sun,Conjunction,Mercury,5°14’,Separating
1455,Sun,Opposition,Neptune,8°33’,Separating
1455,Sun,Trine,Pluto,7°45’,Separating
1455,Moon,Trine,Mars,5°15’,Applying
1455,Mercury,Opposition,Neptune,3°18’,Applying
1455,Mercury,Trine,Pluto,2°30’,Applying
1455,Venus,Opposition,Neptune,4°13’,Applying
1455,Venus,Trine,Pluto,5°01’,Applying
1455,Mars,Square,Jupiter,3°44’,Separating
1455,Mars,Square,Pluto,6°36’,Applying
1455,Jupiter,Trine,Uranus,2°55’,Separating
1455,Neptune,Sextile,Pluto,0°47’,Separating
1456,Sun,Conjunction,Mercury,2°11’,Applying
1456,Sun,Sextile,Mars,3°33’,Separating
1456,Sun,Opposition,Jupiter,2°01’,Applying
1456,Sun,Trine,Saturn,0°36’,Applying
1456,Sun,Opposition,Neptune,8°39’,Applying
1456,Sun,Trine,Pluto,4°56’,Applying
1456,Moon,Conjunction,Venus,6°38’,Separating
1456,Mercury,Opposition,Jupiter,0°09’,Applying
1456,Mercury,Trine,Saturn,1°34’,Applying
1456,Mercury,Opposition,Neptune,6°28’,Separating
1456,Mercury,Trine,Pluto,2°45’,Separating
1456,Venus,Trine,Neptune,5°06’,Separating
1456,Mars,Trine,Jupiter,5°34’,Applying
1456,Jupiter,Sextile,Saturn,1°24’,Applying
1456,Jupiter,Conjunction,Neptune,6°37’,Separating
1456,Jupiter,Sextile,Pluto,2°55’,Separating
1456,Saturn,Trine,Pluto,4°20’,Separating
1456,Uranus,Square,Neptune,3°52’,Separating
1456,Neptune,Sextile,Pluto,3°42’,Applying
1457,Sun,Conjunction,Moon,3°24’,Separating
1457,Sun,Sextile,Jupiter,2°23’,Applying
1457,Sun,Opposition,Saturn,1°28’,Separating
1457,Sun,Trine,Uranus,1°39’,Applying
1457,Sun,Trine,Neptune,7°48’,Separating
1457,Sun,Opposition,Pluto,6°59’,Separating
1457,Moon,Opposition,Mars,6°44’,Applying
1457,Moon,Sextile,Jupiter,1°01’,Separating
1457,Moon,Opposition,Saturn,4°53’,Separating
1457,Moon,Trine,Uranus,1°45’,Separating
1457,Mercury,Opposition,Mars,5°42’,Separating
1457,Venus,Square,Jupiter,5°23’,Separating
1457,Venus,Square,Uranus,6°06’,Separating
1457,Jupiter,Trine,Saturn,3°51’,Separating
1457,Jupiter,Opposition,Uranus,0°43’,Separating
1457,Saturn,Sextile,Uranus,3°08’,Separating
1457,Saturn,Conjunction,Pluto,5°31’,Applying
1457,Neptune,Sextile,Pluto,0°48’,Applying
1458,Sun,Square,Moon,8°15’,Separating
1458,Sun,Conjunction,Venus,4°17’,Separating
1458,Sun,Conjunction,Mars,9°36’,Separating
1458,Sun,Square,Jupiter,1°11’,Separating
1458,Moon,Square,Mercury,9°57’,Applying
1458,Moon,Square,Venus,3°58’,Separating
1458,Moon,Conjunction,Jupiter,9°26’,Separating
1458,Moon,Square,Saturn,7°31’,Applying
1458,Moon,Sextile,Uranus,0°23’,Applying
1458,Moon,Sextile,Neptune,1°26’,Separating
1458,Moon,Conjunction,Pluto,4°42’,Applying
1458,Mercury,Conjunction,Saturn,2°25’,Separating
1458,Mercury,Square,Pluto,5°15’,Separating
1458,Venus,Square,Jupiter,5°28’,Separating
1458,Saturn,Square,Pluto,2°49’,Separating
1458,Uranus,Conjunction,Neptune,1°50’,Separating
1459,Sun,Conjunction,Venus,6°25’,Applying
1459,Sun,Square,Jupiter,1°06’,Applying
1459,Sun,Conjunction,Saturn,4°27’,Separating
1459,Sun,Conjunction,Pluto,4°28’,Separating
1459,Moon,Sextile,Mercury,3°02’,Separating
1459,Moon,Trine,Neptune,5°07’,Applying
1459,Venus,Conjunction,Saturn,1°57’,Applying
1459,Venus,Sextile,Neptune,2°25’,Separating
1459,Venus,Conjunction,Pluto,1°57’,Applying
1459,Mars,Conjunction,Uranus,3°07’,Separating
1459,Jupiter,Square,Saturn,5°34’,Applying
1459,Jupiter,Square,Pluto,5°35’,Separating
1459,Saturn,Conjunction,Pluto,0°00’,Separating
1460,Sun,Square,Mars,2°45’,Separating
1460,Sun,Opposition,Saturn,1°41’,Separating
1460,Moon,Opposition,Mercury,0°38’,Separating
1460,Moon,Trine,Uranus,0°20’,Separating
1460,Moon,Square,Neptune,2°34’,Separating
1460,Moon,Trine,Pluto,9°47’,Separating
1460,Mercury,Sextile,Uranus,0°17’,Applying
1460,Mercury,Square,Neptune,1°56’,Separating
1460,Venus,Opposition,Jupiter,3°23’,Applying
1460,Venus,Square,Uranus,3°40’,Applying
1460,Venus,Sextile,Neptune,1°26’,Applying
1460,Mars,Square,Saturn,1°04’,Applying
1460,Jupiter,Square,Uranus,0°17’,Separating
1460,Jupiter,Trine,Neptune,1°57’,Applying
1461,Sun,Conjunction,Mercury,4°14’,Separating
1461,Sun,Conjunction,Mars,9°05’,Separating
1461,Sun,Sextile,Saturn,0°45’,Applying
1461,Sun,Trine,Uranus,8°48’,Applying
1461,Moon,Opposition,Pluto,2°05’,Separating
1461,Mercury,Sextile,Saturn,3°28’,Separating
1461,Mercury,Trine,Uranus,4°34’,Applying
1461,Venus,Conjunction,Neptune,0°18’,Applying
1461,Uranus,Trine,Pluto,4°08’,Separating
1462,Sun,Sextile,Mars,2°44’,Applying
1462,Sun,Trine,Uranus,2°59’,Applying
1462,Moon,Trine,Mercury,3°58’,Applying
1462,Moon,Square,Venus,3°20’,Separating
1462,Moon,Conjunction,Saturn,8°00’,Applying
1462,Moon,Trine,Neptune,4°17’,Applying
1462,Mercury,Trine,Saturn,4°01’,Applying
1462,Mercury,Conjunction,Neptune,0°18’,Applying
1462,Mars,Sextile,Uranus,0°15’,Applying
1462,Jupiter,Opposition,Saturn,2°30’,Separating
1462,Jupiter,Square,Uranus,6°33’,Applying
1462,Saturn,Trine,Neptune,3°42’,Applying
1462,Uranus,Square,Pluto,4°29’,Separating
1463,Sun,Conjunction,Jupiter,4°45’,Applying
1463,Sun,Trine,Saturn,4°52’,Applying
1463,Sun,Square,Uranus,0°38’,Separating
1463,Sun,Square,Neptune,0°32’,Separating
1463,Moon,Square,Pluto,9°49’,Separating
1463,Mercury,Conjunction,Mars,3°23’,Separating
1463,Venus,Trine,Neptune,6°58’,Separating
1463,Venus,Sextile,Pluto,1°21’,Separating
1463,Jupiter,Trine,Saturn,0°07’,Applying
1463,Jupiter,Square,Uranus,5°23’,Separating
1463,Jupiter,Square,Neptune,5°18’,Separating
1463,Saturn,Square,Pluto,0°11’,Separating
1463,Uranus,Conjunction,Neptune,0°05’,Applying
1464,Sun,Square,Moon,1°01’,Applying
1464,Sun,Trine,Jupiter,4°05’,Separating
1464,Sun,Trine,Uranus,5°59’,Separating
1464,Moon,Trine,Venus,6°23’,Applying
1464,Mercury,Conjunction,Mars,4°34’,Applying
1464,Mercury,Trine,Neptune,4°02’,Applying
1464,Mercury,Opposition,Pluto,3°20’,Applying
1464,Mars,Opposition,Saturn,2°35’,Applying
1464,Mars,Trine,Neptune,0°32’,Separating
1464,Mars,Opposition,Pluto,1°14’,Separating
1464,Jupiter,Conjunction,Uranus,1°54’,Applying
1464,Saturn,Sextile,Neptune,3°07’,Applying
1464,Saturn,Conjunction,Pluto,3°50’,Applying
1464,Neptune,Sextile,Pluto,0°42’,Separating
1465,Sun,Trine,Mars,1°49’,Applying
1465,Sun,Sextile,Jupiter,5°25’,Applying
1465,Sun,Conjunction,Uranus,7°24’,Separating
1465,Sun,Trine,Neptune,5°05’,Separating
1465,Sun,Sextile,Pluto,3°46’,Applying
1465,Moon,Conjunction,Mercury,0°14’,Separating
1465,Moon,Conjunction,Venus,8°35’,Separating
1465,Moon,Square,Mars,7°21’,Separating
1465,Moon,Conjunction,Saturn,9°29’,Separating
1465,Moon,Square,Pluto,5°24’,Separating
1465,Mercury,Square,Pluto,5°09’,Separating
1465,Venus,Square,Mars,1°13’,Applying
1465,Venus,Conjunction,Saturn,0°54’,Separating
1465,Venus,Square,Pluto,3°10’,Applying
1465,Mars,Sextile,Jupiter,3°36’,Applying
1465,Mars,Square,Saturn,2°07’,Separating
1465,Mars,Trine,Neptune,6°55’,Separating
1465,Mars,Opposition,Pluto,1°57’,Applying
1465,Jupiter,Trine,Pluto,1°39’,Separating
1465,Saturn,Square,Pluto,4°04’,Applying
1465,Uranus,Trine,Neptune,2°18’,Applying
1466,Sun,Trine,Uranus,9°00’,Separating
1466,Sun,Trine,Neptune,6°50’,Applying
1466,Sun,Opposition,Pluto,6°48’,Applying
1466,Moon,Sextile,Mars,3°42’,Applying
1466,Moon,Trine,Saturn,7°14’,Applying
1466,Moon,Square,Uranus,1°52’,Separating
1466,Mercury,Conjunction,Venus,0°37’,Applying
1466,Mercury,Square,Neptune,3°09’,Applying
1466,Venus,Square,Neptune,3°46’,Applying
1466,Mars,Opposition,Saturn,3°32’,Applying
1466,Neptune,Sextile,Pluto,0°01’,Separating
1467,Sun,Conjunction,Venus,0°49’,Separating
1467,Sun,Square,Saturn,7°14’,Separating
1467,Sun,Trine,Pluto,3°23’,Separating
1467,Moon,Square,Mars,6°56’,Applying
1467,Moon,Trine,Saturn,9°00’,Applying
1467,Moon,Square,Neptune,1°18’,Applying
1467,Mercury,Conjunction,Jupiter,1°03’,Separating
1467,Venus,Trine,Pluto,4°13’,Separating
1467,Mars,Conjunction,Neptune,5°37’,Separating
1467,Uranus,Square,Pluto,2°21’,Applying
1468,Sun,Conjunction,Moon,0°17’,Separating
1468,Sun,Conjunction,Mercury,1°43’,Separating
1468,Sun,Conjunction,Venus,0°18’,Separating
1468,Sun,Sextile,Mars,0°32’,Separating
1468,Sun,Square,Saturn,2°38’,Separating
1468,Sun,Square,Neptune,3°58’,Separating
1468,Moon,Conjunction,Mercury,1°26’,Applying
1468,Moon,Conjunction,Venus,0°00’,Applying
1468,Moon,Sextile,Mars,0°49’,Separating
1468,Moon,Square,Saturn,2°55’,Separating
1468,Moon,Square,Neptune,4°15’,Separating
1468,Mercury,Conjunction,Venus,1°25’,Separating
1468,Mercury,Sextile,Mars,2°16’,Separating
1468,Mercury,Square,Saturn,4°21’,Separating
1468,Mercury,Square,Neptune,5°41’,Separating
1468,Venus,Sextile,Mars,0°50’,Separating
1468,Venus,Square,Saturn,2°56’,Separating
1468,Venus,Square,Neptune,4°16’,Separating
1468,Saturn,Conjunction,Neptune,1°19’,Separating
1468,Saturn,Sextile,Pluto,0°51’,Applying
1468,Neptune,Sextile,Pluto,2°10’,Applying
1469,Sun,Conjunction,Mercury,6°35’,Applying
1469,Sun,Square,Mars,8°35’,Separating
1469,Moon,Square,Saturn,2°39’,Applying
1469,Moon,Square,Uranus,7°00’,Applying
1469,Venus,Trine,Mars,2°39’,Applying
1469,Venus,Sextile,Saturn,1°03’,Separating
1469,Venus,Sextile,Uranus,3°17’,Applying
1469,Venus,Sextile,Neptune,0°10’,Separating
1469,Mars,Sextile,Saturn,3°43’,Separating
1469,Mars,Sextile,Uranus,0°37’,Applying
